id,invoice_id,tanggal_transaksi,customer_id,nama_pelanggan,jenis_kelamin,umur_pelanggan,product_id,quantity,jenis_pembayaran,jenis_pesanan,nama_produk,kategori_produk,jenis_produk,harga_produk,total_penjualan,tipe_pembayaran,diskon,total_pembayaran
1749,451,6/3/22,35,Rizky Hartanto,M,37,20,1,QRIS-SHOPEEPAY,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1750,539,2/17/22,62,Anisa Rahmawati,F,31,23,1,QRIS-OVO,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1752,177,2/7/22,6,Rini Susanti,F,29,22,2,QRIS-OVO,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1753,50,2/22/22,14,Rika Kurnia,F,26,23,1,QRIS-SHOPEEPAY,Delivery,Sosis,topping,topping,3000,3000,QRIS,150,2850
1754,614,7/6/22,6,Rini Susanti,F,29,22,2,QRIS-OVO,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1755,356,2/28/22,66,Dewi Susanti,F,29,19,2,QRIS-OVO,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1756,1185,6/6/22,10,Tia Sari,F,22,20,2,QRIS-SHOPEEPAY,Dine-In,Nugget,topping,topping,3000,6000,QRIS,300,5700
1757,1155,3/26/22,66,Dewi Susanti,F,29,19,2,QRIS-GOPAY,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1758,473,8/21/22,14,Rika Kurnia,F,26,23,1,QRIS-OTHERS,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1759,552,5/2/22,66,Dewi Susanti,F,29,19,1,QRIS-GOPAY,Dine-In,Kornet,topping,topping,3000,3000,QRIS,150,2850
1760,155,3/11/22,66,Dewi Susanti,F,29,19,2,CASH,Delivery,Kornet,topping,topping,3000,6000,CASH,450,5550
1761,1432,6/1/22,10,Tia Sari,F,22,20,2,QRIS-GOPAY,Dine-In,Nugget,topping,topping,3000,6000,QRIS,300,5700
1762,290,3/22/22,14,Rika Kurnia,F,26,23,2,QRIS-OTHERS,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1763,346,4/20/22,66,Dewi Susanti,F,29,19,2,QRIS-OVO,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1764,584,1/4/22,6,Rini Susanti,F,29,22,2,QRIS-DANA,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1765,976,1/21/22,10,Tia Sari,F,22,20,1,QRIS-OTHERS,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1766,1318,5/14/22,10,Tia Sari,F,22,20,1,QRIS-OVO,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1767,1174,3/16/22,10,Tia Sari,F,22,20,1,QRIS-GOPAY,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1768,150,6/15/22,6,Rini Susanti,F,29,22,1,QRIS-OVO,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1769,1302,7/1/22,14,Rika Kurnia,F,26,23,1,CASH,Delivery,Sosis,topping,topping,3000,3000,CASH,225,2775
1770,443,5/2/22,10,Tia Sari,F,22,20,1,QRIS-DANA,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1771,593,2/4/22,66,Dewi Susanti,F,29,24,1,QRIS-DANA,Dine-In,Telur,topping,topping,3000,3000,QRIS,150,2850
1772,1068,1/8/22,10,Tia Sari,F,22,20,2,QRIS-OVO,Delivery,Nugget,topping,topping,3000,6000,QRIS,300,5700
1773,1491,8/3/22,14,Rika Kurnia,F,26,23,1,QRIS-OTHERS,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1774,958,4/10/22,6,Rini Susanti,F,29,22,1,QRIS-OTHERS,Delivery,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1775,802,4/8/22,10,Tia Sari,F,22,20,2,QRIS-GOPAY,Delivery,Nugget,topping,topping,3000,6000,QRIS,300,5700
1776,56,7/28/22,66,Dewi Susanti,F,29,24,1,QRIS-SHOPEEPAY,Delivery,Telur,topping,topping,3000,3000,QRIS,150,2850
1777,467,3/4/22,66,Dewi Susanti,F,29,24,2,QRIS-GOPAY,Delivery,Telur,topping,topping,3000,6000,QRIS,300,5700
1778,197,2/27/22,14,Rika Kurnia,F,26,23,2,QRIS-DANA,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1779,775,2/15/22,6,Rini Susanti,F,29,22,1,QRIS-OVO,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1780,1204,8/17/22,66,Dewi Susanti,F,29,19,1,QRIS-DANA,Dine-In,Kornet,topping,topping,3000,3000,QRIS,150,2850
1781,206,1/2/22,66,Dewi Susanti,F,29,19,1,QRIS-GOPAY,Dine-In,Kornet,topping,topping,3000,3000,QRIS,150,2850
1782,990,6/9/22,14,Rika Kurnia,F,26,23,1,QRIS-OVO,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1783,1165,7/19/22,66,Dewi Susanti,F,29,19,1,QRIS-GOPAY,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1784,598,4/11/22,66,Dewi Susanti,F,29,19,2,QRIS-SHOPEEPAY,Delivery,Kornet,topping,topping,3000,6000,QRIS,300,5700
1785,531,1/5/22,66,Dewi Susanti,F,29,19,1,QRIS-SHOPEEPAY,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1786,1063,4/24/22,66,Dewi Susanti,F,29,24,2,QRIS-GOPAY,Delivery,Telur,topping,topping,3000,6000,QRIS,300,5700
1787,1008,5/24/22,10,Tia Sari,F,22,20,1,CASH,Delivery,Nugget,topping,topping,3000,3000,CASH,225,2775
1788,1187,6/18/22,6,Rini Susanti,F,29,22,2,QRIS-DANA,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1789,686,5/18/22,14,Rika Kurnia,F,26,23,1,QRIS-GOPAY,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1790,1251,4/5/22,6,Rini Susanti,F,29,22,1,CASH,Delivery,Sambal Matah,topping,topping,3000,3000,CASH,225,2775
1791,420,5/10/22,6,Rini Susanti,F,29,22,1,QRIS-GOPAY,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1792,59,5/8/22,66,Dewi Susanti,F,29,19,1,QRIS-OVO,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1793,766,6/14/22,10,Tia Sari,F,22,20,2,QRIS-SHOPEEPAY,Delivery,Nugget,topping,topping,3000,6000,QRIS,300,5700
1794,531,1/5/22,66,Dewi Susanti,F,29,19,1,QRIS-SHOPEEPAY,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1795,829,8/16/22,14,Rika Kurnia,F,26,23,1,QRIS-GOPAY,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1796,753,4/29/22,6,Rini Susanti,F,29,22,1,CASH,Dine-In,Sambal Matah,topping,topping,3000,3000,CASH,225,2775
1797,409,5/17/22,14,Rika Kurnia,F,26,23,1,QRIS-DANA,Delivery,Sosis,topping,topping,3000,3000,QRIS,150,2850
1798,653,4/7/22,6,Rini Susanti,F,29,22,2,QRIS-OVO,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1799,719,2/15/22,66,Dewi Susanti,F,29,24,2,QRIS-GOPAY,Delivery,Telur,topping,topping,3000,6000,QRIS,300,5700
1800,1032,8/7/22,66,Dewi Susanti,F,29,24,1,QRIS-DANA,Dine-In,Telur,topping,topping,3000,3000,QRIS,150,2850
1801,503,1/26/22,10,Tia Sari,F,22,20,2,QRIS-DANA,Dine-In,Nugget,topping,topping,3000,6000,QRIS,300,5700
1802,685,4/3/22,66,Dewi Susanti,F,29,19,2,CASH,Dine-In,Kornet,topping,topping,3000,6000,CASH,450,5550
1803,1141,7/19/22,66,Dewi Susanti,F,29,19,2,QRIS-GOPAY,Delivery,Kornet,topping,topping,3000,6000,QRIS,300,5700
1804,648,2/3/22,14,Rika Kurnia,F,26,23,1,QRIS-GOPAY,Delivery,Sosis,topping,topping,3000,3000,QRIS,150,2850
1805,47,7/28/22,10,Tia Sari,F,22,20,2,QRIS-SHOPEEPAY,Delivery,Nugget,topping,topping,3000,6000,QRIS,300,5700
1806,1274,3/23/22,66,Dewi Susanti,F,29,24,2,QRIS-SHOPEEPAY,Dine-In,Telur,topping,topping,3000,6000,QRIS,300,5700
1807,1185,6/6/22,10,Tia Sari,F,22,20,2,QRIS-SHOPEEPAY,Dine-In,Nugget,topping,topping,3000,6000,QRIS,300,5700
1808,1058,8/21/22,66,Dewi Susanti,F,29,24,1,QRIS-OVO,Dine-In,Telur,topping,topping,3000,3000,QRIS,150,2850
1809,1470,4/18/22,66,Dewi Susanti,F,29,24,2,QRIS-OTHERS,Dine-In,Telur,topping,topping,3000,6000,QRIS,300,5700
1810,1211,8/11/22,10,Tia Sari,F,22,20,2,QRIS-DANA,Dine-In,Nugget,topping,topping,3000,6000,QRIS,300,5700
1811,807,2/12/22,10,Tia Sari,F,22,20,1,QRIS-DANA,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1812,1043,4/16/22,6,Rini Susanti,F,29,22,2,QRIS-OVO,Dine-In,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1813,744,8/25/22,66,Dewi Susanti,F,29,19,2,QRIS-GOPAY,Delivery,Kornet,topping,topping,3000,6000,QRIS,300,5700
1814,811,3/6/22,66,Dewi Susanti,F,29,19,2,CASH,Dine-In,Kornet,topping,topping,3000,6000,CASH,450,5550
1815,206,1/2/22,6,Rini Susanti,F,29,22,1,QRIS-GOPAY,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1816,400,3/27/22,14,Rika Kurnia,F,26,23,1,QRIS-GOPAY,Delivery,Sosis,topping,topping,3000,3000,QRIS,150,2850
1817,1405,3/7/22,10,Tia Sari,F,22,20,2,QRIS-OVO,Delivery,Nugget,topping,topping,3000,6000,QRIS,300,5700
1818,921,8/30/22,6,Rini Susanti,F,29,22,1,QRIS-DANA,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1819,692,1/26/22,14,Rika Kurnia,F,26,23,1,QRIS-GOPAY,Delivery,Sosis,topping,topping,3000,3000,QRIS,150,2850
1820,906,2/4/22,66,Dewi Susanti,F,29,19,1,QRIS-GOPAY,Dine-In,Kornet,topping,topping,3000,3000,QRIS,150,2850
1821,1181,7/14/22,66,Dewi Susanti,F,29,19,1,QRIS-GOPAY,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1822,743,4/8/22,6,Rini Susanti,F,29,22,1,QRIS-GOPAY,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1823,1189,3/18/22,6,Rini Susanti,F,29,22,1,QRIS-GOPAY,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1824,153,8/11/22,66,Dewi Susanti,F,29,24,1,QRIS-OVO,Delivery,Telur,topping,topping,3000,3000,QRIS,150,2850
1825,1470,4/18/22,14,Rika Kurnia,F,26,23,1,QRIS-OTHERS,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1826,21,6/14/22,6,Rini Susanti,F,29,22,1,QRIS-OVO,Delivery,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1827,753,4/29/22,10,Tia Sari,F,22,20,1,CASH,Dine-In,Nugget,topping,topping,3000,3000,CASH,225,2775
1828,800,6/14/22,10,Tia Sari,F,22,20,2,QRIS-SHOPEEPAY,Delivery,Nugget,topping,topping,3000,6000,QRIS,300,5700
1829,242,2/17/22,6,Rini Susanti,F,29,22,1,CASH,Delivery,Sambal Matah,topping,topping,3000,3000,CASH,225,2775
1830,1161,6/6/22,66,Dewi Susanti,F,29,24,2,QRIS-GOPAY,Delivery,Telur,topping,topping,3000,6000,QRIS,300,5700
1831,1425,5/25/22,14,Rika Kurnia,F,26,23,2,QRIS-DANA,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1832,316,6/22/22,14,Rika Kurnia,F,26,23,2,QRIS-DANA,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1833,885,4/3/22,6,Rini Susanti,F,29,22,2,QRIS-DANA,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1834,656,4/2/22,66,Dewi Susanti,F,29,19,2,QRIS-SHOPEEPAY,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1835,1234,1/26/22,14,Rika Kurnia,F,26,23,2,CASH,Dine-In,Sosis,topping,topping,3000,6000,CASH,450,5550
1836,727,2/18/22,14,Rika Kurnia,F,26,23,2,QRIS-GOPAY,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1837,151,3/20/22,6,Rini Susanti,F,29,22,1,QRIS-OTHERS,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1838,821,7/28/22,66,Dewi Susanti,F,29,19,2,QRIS-GOPAY,Delivery,Kornet,topping,topping,3000,6000,QRIS,300,5700
1839,909,2/14/22,10,Tia Sari,F,22,20,1,QRIS-OTHERS,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1840,1137,2/7/22,6,Rini Susanti,F,29,22,2,QRIS-SHOPEEPAY,Dine-In,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1841,809,8/19/22,66,Dewi Susanti,F,29,24,2,CASH,Dine-In,Telur,topping,topping,3000,6000,CASH,450,5550
1842,1448,8/8/22,10,Tia Sari,F,22,20,1,QRIS-OVO,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1843,710,6/7/22,6,Rini Susanti,F,29,22,1,QRIS-DANA,Delivery,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1844,1451,5/25/22,6,Rini Susanti,F,29,22,1,QRIS-OTHERS,Delivery,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1845,502,8/20/22,10,Tia Sari,F,22,20,1,CASH,Delivery,Nugget,topping,topping,3000,3000,CASH,225,2775
1846,870,7/3/22,66,Dewi Susanti,F,29,24,2,CASH,Delivery,Telur,topping,topping,3000,6000,CASH,450,5550
1847,138,6/1/22,14,Rika Kurnia,F,26,23,2,QRIS-OTHERS,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1848,1176,4/16/22,14,Rika Kurnia,F,26,23,2,QRIS-OVO,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1849,140,6/4/22,66,Dewi Susanti,F,29,19,1,CASH,Delivery,Kornet,topping,topping,3000,3000,CASH,225,2775
1850,609,2/13/22,14,Rika Kurnia,F,26,23,1,QRIS-DANA,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1851,198,2/26/22,10,Tia Sari,F,22,20,2,QRIS-DANA,Dine-In,Nugget,topping,topping,3000,6000,QRIS,300,5700
1852,1018,2/6/22,14,Rika Kurnia,F,26,23,2,QRIS-DANA,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1853,868,6/2/22,14,Rika Kurnia,F,26,23,1,QRIS-SHOPEEPAY,Delivery,Sosis,topping,topping,3000,3000,QRIS,150,2850
1854,892,6/1/22,10,Tia Sari,F,22,20,1,QRIS-OVO,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1855,308,5/3/22,10,Tia Sari,F,22,20,2,CASH,Delivery,Nugget,topping,topping,3000,6000,CASH,450,5550
1856,645,8/25/22,14,Rika Kurnia,F,26,23,2,QRIS-GOPAY,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1857,928,1/3/22,14,Rika Kurnia,F,26,23,1,QRIS-GOPAY,Delivery,Sosis,topping,topping,3000,3000,QRIS,150,2850
1858,300,5/31/22,6,Rini Susanti,F,29,22,1,QRIS-DANA,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1859,1233,5/12/22,6,Rini Susanti,F,29,22,2,QRIS-OTHERS,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1860,1385,5/15/22,6,Rini Susanti,F,29,22,1,QRIS-GOPAY,Delivery,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1861,758,8/6/22,14,Rika Kurnia,F,26,23,2,QRIS-OTHERS,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1862,1044,1/5/22,14,Rika Kurnia,F,26,23,1,QRIS-GOPAY,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1863,446,1/1/22,14,Rika Kurnia,F,26,23,1,QRIS-GOPAY,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1864,260,6/27/22,6,Rini Susanti,F,29,22,2,QRIS-DANA,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1865,1318,5/14/22,66,Dewi Susanti,F,29,19,1,QRIS-OVO,Dine-In,Kornet,topping,topping,3000,3000,QRIS,150,2850
1866,379,7/10/22,14,Rika Kurnia,F,26,23,2,QRIS-SHOPEEPAY,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1867,345,3/15/22,66,Dewi Susanti,F,29,24,2,CASH,Delivery,Telur,topping,topping,3000,6000,CASH,450,5550
1868,1306,7/29/22,10,Tia Sari,F,22,20,1,QRIS-GOPAY,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1869,684,1/10/22,14,Rika Kurnia,F,26,23,2,QRIS-DANA,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1870,398,4/20/22,14,Rika Kurnia,F,26,23,2,QRIS-GOPAY,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1871,784,7/15/22,66,Dewi Susanti,F,29,24,1,CASH,Delivery,Telur,topping,topping,3000,3000,CASH,225,2775
1872,1296,2/4/22,14,Rika Kurnia,F,26,23,2,QRIS-GOPAY,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1873,1326,5/15/22,14,Rika Kurnia,F,26,23,2,QRIS-GOPAY,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1874,789,5/17/22,66,Dewi Susanti,F,29,19,2,QRIS-OVO,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1875,172,3/3/22,14,Rika Kurnia,F,26,23,2,QRIS-OVO,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1876,1479,8/10/22,66,Dewi Susanti,F,29,19,2,QRIS-OTHERS,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1877,252,6/18/22,66,Dewi Susanti,F,29,19,1,CASH,Dine-In,Kornet,topping,topping,3000,3000,CASH,225,2775
1878,488,6/1/22,66,Dewi Susanti,F,29,19,1,QRIS-OVO,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1879,669,7/1/22,14,Rika Kurnia,F,26,23,2,CASH,Dine-In,Sosis,topping,topping,3000,6000,CASH,450,5550
1880,1437,5/9/22,6,Rini Susanti,F,29,22,2,QRIS-OVO,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1881,215,2/25/22,14,Rika Kurnia,F,26,23,2,QRIS-SHOPEEPAY,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1882,654,4/6/22,6,Rini Susanti,F,29,22,1,QRIS-OTHERS,Delivery,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1883,791,7/17/22,14,Rika Kurnia,F,26,23,2,QRIS-OTHERS,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1884,445,7/31/22,66,Dewi Susanti,F,29,19,1,QRIS-GOPAY,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1885,1044,1/5/22,6,Rini Susanti,F,29,22,2,QRIS-GOPAY,Dine-In,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1886,1332,8/4/22,66,Dewi Susanti,F,29,19,2,CASH,Dine-In,Kornet,topping,topping,3000,6000,CASH,450,5550
1887,903,7/14/22,66,Dewi Susanti,F,29,19,2,CASH,Delivery,Kornet,topping,topping,3000,6000,CASH,450,5550
1888,440,3/3/22,6,Rini Susanti,F,29,22,1,QRIS-OVO,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1889,1309,5/28/22,10,Tia Sari,F,22,20,1,QRIS-OTHERS,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1890,316,6/22/22,6,Rini Susanti,F,29,22,1,QRIS-DANA,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1891,1365,2/15/22,66,Dewi Susanti,F,29,19,1,QRIS-SHOPEEPAY,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1892,437,3/30/22,6,Rini Susanti,F,29,22,2,QRIS-DANA,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1893,602,2/1/22,6,Rini Susanti,F,29,22,2,QRIS-OVO,Dine-In,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1894,1402,6/29/22,10,Tia Sari,F,22,20,2,QRIS-OVO,Dine-In,Nugget,topping,topping,3000,6000,QRIS,300,5700
1895,413,1/28/22,66,Dewi Susanti,F,29,24,2,QRIS-OVO,Dine-In,Telur,topping,topping,3000,6000,QRIS,300,5700
1896,604,4/19/22,10,Tia Sari,F,22,20,1,QRIS-DANA,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1897,202,8/18/22,66,Dewi Susanti,F,29,19,2,QRIS-DANA,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1898,656,4/2/22,66,Dewi Susanti,F,29,19,1,QRIS-SHOPEEPAY,Dine-In,Kornet,topping,topping,3000,3000,QRIS,150,2850
1899,240,1/25/22,66,Dewi Susanti,F,29,24,1,CASH,Delivery,Telur,topping,topping,3000,3000,CASH,225,2775
1900,375,4/7/22,6,Rini Susanti,F,29,22,1,QRIS-SHOPEEPAY,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1901,408,5/18/22,6,Rini Susanti,F,29,22,2,QRIS-OVO,Dine-In,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1902,1479,8/10/22,14,Rika Kurnia,F,26,23,1,QRIS-OTHERS,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1903,824,8/29/22,66,Dewi Susanti,F,29,19,1,QRIS-GOPAY,Dine-In,Kornet,topping,topping,3000,3000,QRIS,150,2850
1904,182,6/1/22,6,Rini Susanti,F,29,22,2,QRIS-SHOPEEPAY,Dine-In,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1905,1401,4/13/22,66,Dewi Susanti,F,29,24,1,QRIS-GOPAY,Delivery,Telur,topping,topping,3000,3000,QRIS,150,2850
1906,405,5/7/22,66,Dewi Susanti,F,29,19,2,QRIS-OTHERS,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1907,147,6/5/22,10,Tia Sari,F,22,20,1,QRIS-SHOPEEPAY,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1908,1431,3/28/22,66,Dewi Susanti,F,29,24,1,QRIS-SHOPEEPAY,Dine-In,Telur,topping,topping,3000,3000,QRIS,150,2850
1909,609,2/13/22,10,Tia Sari,F,22,20,1,QRIS-DANA,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1910,52,5/9/22,66,Dewi Susanti,F,29,24,1,CASH,Delivery,Telur,topping,topping,3000,3000,CASH,225,2775
1911,370,2/21/22,10,Tia Sari,F,22,20,1,QRIS-GOPAY,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1912,1405,3/7/22,66,Dewi Susanti,F,29,19,1,QRIS-OVO,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1913,311,2/12/22,6,Rini Susanti,F,29,22,1,QRIS-OTHERS,Dine-In,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1914,183,7/30/22,6,Rini Susanti,F,29,22,2,QRIS-GOPAY,Dine-In,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1915,595,8/15/22,66,Dewi Susanti,F,29,24,1,QRIS-GOPAY,Delivery,Telur,topping,topping,3000,3000,QRIS,150,2850
1916,182,6/1/22,10,Tia Sari,F,22,20,1,QRIS-SHOPEEPAY,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1917,87,6/20/22,14,Rika Kurnia,F,26,23,1,QRIS-SHOPEEPAY,Dine-In,Sosis,topping,topping,3000,3000,QRIS,150,2850
1918,1441,8/16/22,6,Rini Susanti,F,29,22,1,QRIS-OVO,Delivery,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1919,461,4/8/22,6,Rini Susanti,F,29,22,1,QRIS-OVO,Delivery,Sambal Matah,topping,topping,3000,3000,QRIS,150,2850
1920,50,2/22/22,14,Rika Kurnia,F,26,23,2,QRIS-SHOPEEPAY,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1921,364,6/7/22,66,Dewi Susanti,F,29,24,2,QRIS-SHOPEEPAY,Delivery,Telur,topping,topping,3000,6000,QRIS,300,5700
1922,912,1/12/22,66,Dewi Susanti,F,29,24,2,QRIS-OTHERS,Dine-In,Telur,topping,topping,3000,6000,QRIS,300,5700
1923,159,5/27/22,10,Tia Sari,F,22,20,2,QRIS-OTHERS,Delivery,Nugget,topping,topping,3000,6000,QRIS,300,5700
1924,27,8/13/22,14,Rika Kurnia,F,26,23,2,QRIS-SHOPEEPAY,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1925,703,7/14/22,14,Rika Kurnia,F,26,23,2,QRIS-DANA,Dine-In,Sosis,topping,topping,3000,6000,QRIS,300,5700
1926,1388,8/11/22,66,Dewi Susanti,F,29,24,1,QRIS-DANA,Delivery,Telur,topping,topping,3000,3000,QRIS,150,2850
1927,751,7/23/22,10,Tia Sari,F,22,20,2,QRIS-OVO,Dine-In,Nugget,topping,topping,3000,6000,QRIS,300,5700
1928,830,7/27/22,66,Dewi Susanti,F,29,24,2,CASH,Delivery,Telur,topping,topping,3000,6000,CASH,450,5550
1929,101,7/20/22,6,Rini Susanti,F,29,22,1,CASH,Dine-In,Sambal Matah,topping,topping,3000,3000,CASH,225,2775
1930,378,6/18/22,14,Rika Kurnia,F,26,23,2,QRIS-DANA,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1931,1432,6/1/22,66,Dewi Susanti,F,29,19,2,QRIS-GOPAY,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1932,70,6/14/22,6,Rini Susanti,F,29,22,2,QRIS-GOPAY,Delivery,Sambal Matah,topping,topping,3000,6000,QRIS,300,5700
1933,1220,3/9/22,10,Tia Sari,F,22,20,1,QRIS-SHOPEEPAY,Dine-In,Nugget,topping,topping,3000,3000,QRIS,150,2850
1934,1475,7/3/22,66,Dewi Susanti,F,29,19,2,QRIS-SHOPEEPAY,Dine-In,Kornet,topping,topping,3000,6000,QRIS,300,5700
1935,191,7/7/22,66,Dewi Susanti,F,29,19,1,QRIS-DANA,Delivery,Kornet,topping,topping,3000,3000,QRIS,150,2850
1936,3,4/3/22,14,Rika Kurnia,F,26,23,2,QRIS-OTHERS,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1937,1485,8/3/22,14,Rika Kurnia,F,26,23,2,QRIS-SHOPEEPAY,Delivery,Sosis,topping,topping,3000,6000,QRIS,300,5700
1938,139,5/6/22,10,Tia Sari,F,22,20,1,QRIS-OTHERS,Delivery,Nugget,topping,topping,3000,3000,QRIS,150,2850
1939,114,3/8/22,14,Rika Kurnia,F,26,23,1,CASH,Delivery,Sosis,topping,topping,3000,3000,CASH,225,2775
